Feature,IC_Original,Abs_IC_Original
買超第15名分點前7天買張,0.05469151131625533,0.05469151131625533
買超第13名分點前10天買金額(千),0.05468647106969978,0.05468647106969978
賣超第2名分點買均值(千),0.0546793943119466,0.0546793943119466
買超第4名分點前4天買均值(千),0.05467031429676138,0.05467031429676138
賣超第13名分點前10天金額增減(千),-0.054642913259363594,0.054642913259363594
買超第10名分點前9天買張,0.05463168197343395,0.05463168197343395
賣超第14名分點前2天賣均張,0.05462919234029568,0.05462919234029568
買超第13名分點前10天金額增減(千),0.05462337127552444,0.05462337127552444
買超第9名分點前11天金額增減(千),0.054615292479968665,0.054615292479968665
賣超第9名分點買張,0.05460809497487506,0.05460809497487506
買超第7名分點前9天張增減,0.0546046384415716,0.0546046384415716
買超第9名分點前9天張增減,0.054602970858548115,0.054602970858548115
買超第7名分點前1天買均張,0.054602004215600235,0.054602004215600235
買超第11名分點前9天張增減,0.054598989536419854,0.054598989536419854
買超第14名分點賣金額(千),0.05459206523358196,0.05459206523358196
賣超第5名分點前5天賣均值(千),0.054583392132012194,0.054583392132012194
賣超第9名分點前5天賣均值(千),0.054577970294386546,0.054577970294386546
買超第6名分點前11天買金額(千),0.05457489410055005,0.05457489410055005
買超第2名分點前4天買均值(千),0.05456996166149062,0.05456996166149062
賣超第10名分點前5天賣均值(千),0.05456870083682476,0.05456870083682476
買超第14名分點前7天張增減,0.0545646978360922,0.0545646978360922
賣超第3名分點前9天賣金額(千),0.05455769365532035,0.05455769365532035
賣超第7名分點前7天張增減,-0.05454720424421372,0.05454720424421372
買超第9名分點前4天買均值(千),0.05454470051008278,0.05454470051008278
賣超第1名分點前4天賣張,0.054543273004549815,0.054543273004549815
買超第12名分點前10天金額增減(千),0.05454036253548067,0.05454036253548067
買超第3名分點前4天買均值(千),0.05452717875290897,0.05452717875290897
買超第3名分點前11天買金額(千),0.0545220856115599,0.0545220856115599
買超第7名分點前2天買均張,0.05452103265958778,0.05452103265958778
賣超第11名分點前10天賣金額(千),0.05451833965390663,0.05451833965390663
買超第4名分點前11天買金額(千),0.054516364127422834,0.054516364127422834
買超第9名分點前5天買均值(千),0.05450188285040316,0.05450188285040316
買超第6名分點前9天買張,0.05449134721993701,0.05449134721993701
買超第7名分點前1天賣均張,0.054484253992410026,0.054484253992410026
賣超第6名分點前5天賣均值(千),0.054479360592239436,0.054479360592239436
買超第12名分點前5天買均值(千),0.054469864970469406,0.054469864970469406
賣超第14名分點前10天金額增減(千),-0.05446447120704474,0.05446447120704474
賣超第4名分點買張,0.054463053301585754,0.054463053301585754
賣超第8名分點前7天賣張,0.054447105918283424,0.054447105918283424
賣超第14名分點前10天賣金額(千),0.05443270579121643,0.05443270579121643
賣超第10名分點前10天賣金額(千),0.054429122555289575,0.054429122555289575
買超第8名分點前1天賣金額(千),0.05441975229930155,0.05441975229930155
賣超第12名分點前10天金額增減(千),-0.05441517839227446,0.05441517839227446
賣超第3名分點前8天賣張,0.05440631103458147,0.05440631103458147
買超第8名分點前9天買張,0.054406252138888216,0.054406252138888216
賣超第9名分點前10天金額增減(千),-0.054405692471145524,0.054405692471145524
買超第11名分點前7天買張,0.054387495443838495,0.054387495443838495
賣超第11名分點前10天金額增減(千),-0.05437779284580016,0.05437779284580016
買超第9名分點前11天買金額(千),0.05437670055922418,0.05437670055922418
賣超第6名分點前7天張增減,-0.054373126554018096,0.054373126554018096
買超第8名分點前11天買金額(千),0.05437085429726922,0.05437085429726922
賣超第3名分點前6天賣張,0.054368485658246535,0.054368485658246535
賣超第5名分點買金額(千),0.05436515591321135,0.05436515591321135
買超第4名分點前12天金額增減(千),0.054345010656992,0.054345010656992
買超第10名分點前11天金額增減(千),0.05433102676857945,0.05433102676857945
買超第7名分點前5天買均值(千),0.05431622005836885,0.05431622005836885
買超第7名分點前11天買金額(千),0.05431397808744422,0.05431397808744422
買超第5名分點前12天金額增減(千),0.05430945757382464,0.05430945757382464
賣超第8名分點買張,0.054304571388506855,0.054304571388506855
買超第13名分點賣均值(千),0.05430186820726475,0.05430186820726475
賣超第3名分點前8天張增減,-0.05429877320019964,0.05429877320019964
賣超第8名分點前10天金額增減(千),-0.05429648676374833,0.05429648676374833
買超第3名分點前1天賣均值(千),0.05428897944928914,0.05428897944928914
賣超第13名分點前5天賣均值(千),0.05426703966153546,0.05426703966153546
買超第2名分點前1天賣均值(千),0.05426173901633483,0.05426173901633483
賣超第5名分點前7天賣張,0.054259901822763176,0.054259901822763176
買超第3名分點前12天金額增減(千),0.05425537993204507,0.05425537993204507
買超第11名分點前1天賣均值(千),0.054252348488691204,0.054252348488691204
買超第10名分點賣均值(千),0.05421883151602877,0.05421883151602877
賣超第5名分點前7天張增減,-0.05421230618622232,0.05421230618622232
買超第1名分點前11天金額增減(千),0.054207732383354926,0.054207732383354926
賣超第13名分點前10天賣金額(千),0.05418991090821095,0.05418991090821095
買超第14名分點前10天金額增減(千),0.05417257763434323,0.05417257763434323
買超第11名分點前9天買張,0.054167133487415725,0.054167133487415725
買超第4名分點前5天買均值(千),0.05416053309285191,0.05416053309285191
賣超第11名分點前11天金額增減(千),-0.0541552387712749,0.0541552387712749
賣超第7名分點前10天金額增減(千),-0.05414887236180674,0.05414887236180674
賣超第15名分點前5天賣均值(千),0.05414575778759503,0.05414575778759503
賣超第5名分點前10天金額增減(千),-0.054138469437978065,0.054138469437978065
買超第6名分點前12天金額增減(千),0.05413788851528109,0.05413788851528109
買超第14名分點賣張,0.05413089355414875,0.05413089355414875
賣超第14名分點前11天金額增減(千),-0.05410844665731213,0.05410844665731213
賣超第14名分點前11天賣金額(千),0.054108187948446046,0.054108187948446046
賣超第7名分點前6天賣均值(千),0.05410589314986494,0.05410589314986494
賣超第15名分點前10天金額增減(千),-0.054101374258038716,0.054101374258038716
賣超第15名分點前9天張增減,-0.05409201453285758,0.05409201453285758
賣超第8名分點前5天賣均值(千),0.054090587909665803,0.054090587909665803
賣超第13名分點前11天金額增減(千),-0.054081528405549105,0.054081528405549105
賣超第8名分點前11天金額增減(千),-0.05407654924890442,0.05407654924890442
主力券商_前5天分點吃貨比(%),-0.05407353182947265,0.05407353182947265
賣超第12名分點前11天金額增減(千),-0.05407343918468433,0.05407343918468433
買超第15名分點賣均值(千),0.054068038585536216,0.054068038585536216
買超第12名分點前9天張增減,0.054067509564467056,0.054067509564467056
買超第12名分點前9天買張,0.0540647839476699,0.0540647839476699
買超第1名分點前1天賣均張,0.05405644182501163,0.05405644182501163
買超第13名分點前6天買均值(千),0.05404209619627051,0.05404209619627051
賣超第1名分點買金額(千),0.05403001267433506,0.05403001267433506
買超第3名分點前5天買均值(千),0.05402261153241057,0.05402261153241057
買超第6名分點前9天張增減,0.054020610475111995,0.054020610475111995
賣超第13名分點前9天張增減,-0.05402000559763335,0.05402000559763335
賣超第5名分點前11天金額增減(千),-0.05401388223650921,0.05401388223650921
賣超第1名分點前4天張增減,-0.054013294521231006,0.054013294521231006
賣超第4名分點買金額(千),0.05400168257260887,0.05400168257260887
主力券商_前14天分點買賣力,0.05399414469015426,0.05399414469015426
買超第1名分點前11天買金額(千),0.0539809523055697,0.0539809523055697
買超第4名分點前1天賣均價,0.0539788327675683,0.0539788327675683
賣超第6名分點前11天金額增減(千),-0.05397800458118621,0.05397800458118621
買超第5名分點前1天買均張,0.05397357916995733,0.05397357916995733
買超第10名分點前11天買金額(千),0.05396547105996732,0.05396547105996732
賣超第9名分點前6天賣均值(千),0.05395982436231068,0.05395982436231068
賣超第14名分點前9天張增減,-0.05395899654552828,0.05395899654552828
賣超第7名分點前11天金額增減(千),-0.053958891393506535,0.053958891393506535
買超第10名分點前6天買均值(千),0.053942998206882004,0.053942998206882004
買超第2名分點前12天金額增減(千),0.053942593390622,0.053942593390622
賣超第7名分點前11天賣金額(千),0.053936364340207966,0.053936364340207966
賣超第7名分點前10天賣金額(千),0.05393444629123479,0.05393444629123479
賣超第8名分點前6天賣均值(千),0.053916378866746106,0.053916378866746106
賣超第2名分點買均張,0.0539109778666031,0.0539109778666031
買超第13名分點前9天張增減,0.05390089269593809,0.05390089269593809
賣超第10名分點前11天金額增減(千),-0.05389254002856745,0.05389254002856745
賣超第6名分點前7天賣張,0.053889880908055056,0.053889880908055056
賣超第15名分點前10天賣金額(千),0.053888975991033275,0.053888975991033275
賣超第6名分點前11天賣金額(千),0.05388784853727879,0.05388784853727879
賣超第13名分點前9天賣張,0.0538782467778457,0.0538782467778457
賣超第9名分點前11天金額增減(千),-0.053867534785710165,0.053867534785710165
賣超第4名分點前11天金額增減(千),-0.053867359470134844,0.053867359470134844
買超第1名分點前10天金額增減(千),0.05386312121605609,0.05386312121605609
買超第8名分點前6天買均值(千),0.05385196201942688,0.05385196201942688
賣超第8名分點前10天賣金額(千),0.05385024036446472,0.05385024036446472
賣超第11名分點前5天賣均值(千),0.05384969249127449,0.05384969249127449
買超第4名分點前12天買金額(千),0.05383673472903323,0.05383673472903323
主力券商_前3天分點吃貨比(%),-0.053822783615687,0.053822783615687
賣超第3名分點前6天張增減,-0.05382247998648791,0.05382247998648791
賣超第10名分點買張,0.05382081489200212,0.05382081489200212
賣超第9名分點前10天賣金額(千),0.05381994119715461,0.05381994119715461
買超第11名分點前11天買金額(千),0.05380628921124596,0.05380628921124596
買超第14名分點前10天買金額(千),0.0538026120174629,0.0538026120174629
賣超第1名分點前9天金額增減(千),-0.05379547070150748,0.05379547070150748
賣超第14名分點前9天賣張,0.053778894136469586,0.053778894136469586
買超第5名分點前12天買金額(千),0.05377752547890978,0.05377752547890978
賣超第6名分點前10天金額增減(千),-0.0537706275359569,0.0537706275359569
買超第14名分點前9天張增減,0.05376708457929289,0.05376708457929289
賣超第10名分點前2天賣均張,0.05375688851285932,0.05375688851285932
買超第9名分點前1天賣均張,0.05375492430365401,0.05375492430365401
買超第3名分點前9天買張,0.05374440771864742,0.05374440771864742
買超第1名分點前6天買張,0.053738552352642695,0.053738552352642695
買超第4名分點前9天買張,0.053735238155104725,0.053735238155104725
賣超第6名分點前1天賣均張,0.05373081232311764,0.05373081232311764
買超第3名分點前12天買金額(千),0.053727048902799474,0.053727048902799474
賣超第8名分點買金額(千),0.05372006850471492,0.05372006850471492
買超第1名分點前10天買金額(千),0.05371914095711975,0.05371914095711975
賣超第11名分點前9天張增減,-0.05371837257947936,0.05371837257947936
賣超第7名分點前1天賣均張,0.05370050062958932,0.05370050062958932
買超第1名分點前8天張增減,0.05369889726886938,0.05369889726886938
賣超第12名分點前9天張增減,-0.053694656757736776,0.053694656757736776
買超第7名分點賣均價,0.053693888863496235,0.053693888863496235
賣超第3名分點前1天買均張,0.0536930982257016,0.0536930982257016
買超第9名分點前3天買均張,0.05369192732414734,0.05369192732414734
買超第11名分點前11天金額增減(千),0.05368746251585821,0.05368746251585821
賣超第15名分點前9天賣張,0.05368376017041416,0.05368376017041416
買超第12名分點前11天金額增減(千),0.05367850906054246,0.05367850906054246
賣超第1名分點前7天金額增減(千),-0.053675536186200086,0.053675536186200086
賣超第6名分點前10天賣金額(千),0.05365403208020898,0.05365403208020898
買超第15名分點前6天買均值(千),0.053636645260993335,0.053636645260993335
賣超第1名分點前9天賣金額(千),0.05363318809991622,0.05363318809991622
買超第1名分點前8天買張,0.053631060650707094,0.053631060650707094
賣超第15名分點前11天金額增減(千),-0.05363074208301584,0.05363074208301584
買超第2名分點前12天買金額(千),0.05362067546680257,0.05362067546680257
買超第15名分點前10天金額增減(千),0.05361714056846437,0.05361714056846437
賣超第8名分點前11天賣金額(千),0.053608460591679556,0.053608460591679556
賣超第9名分點買金額(千),0.05359889811116188,0.05359889811116188
賣超第5名分點賣均張,0.05359709150050657,0.05359709150050657
賣超第7名分點前5天賣均值(千),0.053595330587325345,0.053595330587325345
賣超第10名分點前11天賣金額(千),0.05358942776117246,0.05358942776117246
買超第6名分點前5天買均值(千),0.05358885228765619,0.05358885228765619
賣超第5名分點前10天賣金額(千),0.05357718513022649,0.05357718513022649
賣超第11名分點前11天賣金額(千),0.05357473822663956,0.05357473822663956
賣超第11名分點前6天賣均值(千),0.053573119594903136,0.053573119594903136
賣超第3名分點前11天金額增減(千),-0.05357153303782689,0.05357153303782689
買超第6名分點前12天買金額(千),0.05356738033297726,0.05356738033297726
買超第7名分點前12天買金額(千),0.05355606584294855,0.05355606584294855
買超第6名分點賣均價,0.05354636294457959,0.05354636294457959
賣超第5名分點前11天賣金額(千),0.053545945766288586,0.053545945766288586
賣超第4名分點前10天金額增減(千),-0.053539897660495266,0.053539897660495266
買超第8名分點前12天金額增減(千),0.053539765967047466,0.053539765967047466
賣超第3名分點前10天金額增減(千),-0.05353945764601262,0.05353945764601262
買超第3名分點前9天張增減,0.053536758099996785,0.053536758099996785
賣超第4名分點前7天賣張,0.053534830627898766,0.053534830627898766
主力券商_前13天分點買賣力,0.05353364941292029,0.05353364941292029
買超第1名分點前6天張增減,0.053532519253401085,0.053532519253401085
買超第7名分點前12天金額增減(千),0.053522851472485256,0.053522851472485256
賣超第1名分點前7天賣金額(千),0.053522455932369366,0.053522455932369366
買超第2名分點前5天買均值(千),0.0535192067745028,0.0535192067745028
買超第15名分點前9天買張,0.05351856755499841,0.05351856755499841
賣超第12名分點前10天賣金額(千),0.0535127747302594,0.0535127747302594
買超第15名分點前9天張增減,0.05351029598272629,0.05351029598272629
賣超第14名分點前3天賣均張,0.0535009500264811,0.0535009500264811
買超第13名分點前9天買張,0.05349367026347229,0.05349367026347229
賣超第10名分點前6天賣均值(千),0.05348770222130804,0.05348770222130804
賣超第10名分點前9天張增減,-0.05348176394850812,0.05348176394850812
賣超第4名分點前7天張增減,-0.05347909799371959,0.05347909799371959
賣超第13名分點前11天賣金額(千),0.053474187129905586,0.053474187129905586
買超第1名分點前1天賣均價,0.05346485718752299,0.05346485718752299
買超第2名分點前9天張增減,0.05344485292123925,0.05344485292123925
買超第12名分點前11天買金額(千),0.05338860416656378,0.05338860416656378
買超第5名分點前9天張增減,0.053383223697539034,0.053383223697539034
賣超第4名分點前11天賣金額(千),0.05337591917703438,0.05337591917703438
賣超第15名分點前8天賣均值(千),0.05336686705371994,0.05336686705371994
買超第4名分點前9天張增減,0.053354816991513405,0.053354816991513405
買超第10名分點賣均張,0.05333101398566183,0.05333101398566183
買超第5名分點前9天買張,0.05332861818759083,0.05332861818759083
賣超第11名分點前9天賣張,0.05331913686423626,0.05331913686423626
買超第14名分點前3天買均張,0.053310695161712975,0.053310695161712975
買超第3名分點前1天賣均張,0.05329705208716367,0.05329705208716367
賣超第4名分點前5天賣均值(千),0.05329203132859939,0.05329203132859939
賣超第1名分點買張,0.05328424390896342,0.05328424390896342
買超第12名分點前6天買均值(千),0.053260974581960614,0.053260974581960614
賣超第10名分點前8天賣均值(千),0.05325785851601949,0.05325785851601949
買超第15名分點前10天買金額(千),0.053250402160213074,0.053250402160213074
買超第4名分點前1天買均張,0.053243996976563485,0.053243996976563485
賣超第14名分點前8天賣均值(千),0.053225327467806206,0.053225327467806206
賣超第2名分點前6天賣張,0.05321184273024859,0.05321184273024859
買超第9名分點前12天金額增減(千),0.0532073346227473,0.0532073346227473
買超第11名分點前5天買均值(千),0.05320687095598862,0.05320687095598862
買超第13名分點前11天買金額(千),0.053205744628614104,0.053205744628614104
買超第3名分點買均張,0.05320549738934434,0.05320549738934434
賣超第12名分點前6天賣均值(千),0.05320317379350564,0.05320317379350564
買超第5名分點前6天買均值(千),0.053191388220218475,0.053191388220218475
賣超第9名分點前11天賣金額(千),0.05318937745267698,0.05318937745267698
賣超第3名分點前11天賣金額(千),0.0531864143219064,0.0531864143219064
賣超第9名分點前9天張增減,-0.053185624089051496,0.053185624089051496
買超第2名分點前9天買張,0.05317865470894721,0.05317865470894721
賣超第12名分點前9天賣張,0.05317830092145126,0.05317830092145126
賣超第13名分點前7天賣均值(千),0.05317728480804814,0.05317728480804814
賣超第12名分點前11天賣金額(千),0.053156251495275315,0.053156251495275315
買超第13名分點賣均張,0.0531500457976318,0.0531500457976318
賣超第5名分點前1天買張,0.05313583583932311,0.05313583583932311
賣超第7名分點前9天張增減,-0.053135745042413855,0.053135745042413855
買超第14名分點前9天買張,0.053129050500082674,0.053129050500082674
買超第10名分點前12天金額增減(千),0.05311860354006254,0.05311860354006254
賣超第4名分點前10天賣金額(千),0.053111640182389334,0.053111640182389334
賣超第3名分點前10天賣金額(千),0.05310498852038082,0.05310498852038082
買超第7名分點前6天買均值(千),0.053103930305503824,0.053103930305503824
買超第9名分點前10天買張,0.05310162986597084,0.05310162986597084
賣超第4名分點賣均張,0.05309180132804556,0.05309180132804556
賣超第7名分點買張,0.05308886180426669,0.05308886180426669
買超第6名分點前8天買均值(千),0.05307842991295251,0.05307842991295251
賣超第2名分點前8天賣張,0.05306590748695583,0.05306590748695583
買超第13名分點前11天金額增減(千),0.05304572618787847,0.05304572618787847
買超第2名分點買均張,0.05302961343937233,0.05302961343937233
買超第14名分點前11天金額增減(千),0.05302456750534254,0.05302456750534254
買超第10名分點前1天賣張,0.05302278495809777,0.05302278495809777
賣超第7名分點前9天賣張,0.05301200190652204,0.05301200190652204
賣超第15名分點前6天賣均值(千),0.05301017377035103,0.05301017377035103
買超第6名分點前10天買張,0.053008432942956416,0.053008432942956416
賣超第10名分點前9天賣張,0.053007839826205105,0.053007839826205105
買超第5名分點前10天張增減,0.05295889473754529,0.05295889473754529
買超第8名分點前3天買均張,0.05295755723399989,0.05295755723399989
賣超第7名分點前2天賣均張,0.052951045074713245,0.052951045074713245
買超第2名分點前1天賣均張,0.0529485430077594,0.0529485430077594
賣超第15名分點前11天賣金額(千),0.05294606555264945,0.05294606555264945
買超第11名分點前1天賣均張,0.052937231724711306,0.052937231724711306
買超第1名分點前7天買張,0.05293476033430681,0.05293476033430681
賣超第2名分點前6天張增減,-0.052921658397104485,0.052921658397104485
買超第15名分點前8天買均值(千),0.0529203514226831,0.0529203514226831
賣超第8名分點前9天張增減,-0.0529094302790273,0.0529094302790273
買超第6名分點前2天買均張,0.052896704104691716,0.052896704104691716
買超第9名分點賣均價,0.05288572456402243,0.05288572456402243
賣超第2名分點前8天張增減,-0.05288422439453403,0.05288422439453403
買超第8名分點前12天買金額(千),0.05287806045086792,0.05287806045086792
賣超第12名分點前7天賣均值(千),0.05287610535959137,0.05287610535959137
賣超第9名分點前9天賣張,0.052870195940109506,0.052870195940109506
買超第12名分點前1天賣張,0.05286942837007689,0.05286942837007689
買超第12名分點前1天賣金額(千),0.052857660200463986,0.052857660200463986
賣超第11名分點前2天賣均張,0.05285718365903349,0.05285718365903349
買超第6名分點前10天張增減,0.0528515528974939,0.0528515528974939
賣超第1名分點前1天買金額(千),0.052846616684723256,0.052846616684723256
賣超第3名分點前5天賣均值(千),0.05284483171120576,0.05284483171120576
主力券商_前6天分點吃貨比(%),-0.05284024022238703,0.05284024022238703
賣超第2名分點前10天金額增減(千),-0.05283815811464221,0.05283815811464221
買超第9名分點前6天買均值(千),0.05283703164109503,0.05283703164109503
賣超第2名分點前10天賣金額(千),0.052824447793679424,0.052824447793679424
買超第7名分點前10天張增減,0.052809974135524754,0.052809974135524754
買超第4名分點前6天買均值(千),0.05280384130286556,0.05280384130286556
賣超第1名分點前5天賣張,0.0527958852216863,0.0527958852216863
賣超第3名分點前7天張增減,-0.05278619187234197,0.05278619187234197
賣超第9名分點前12天金額增減(千),-0.05278318052563807,0.05278318052563807
買超第11名分點前2天賣張,0.05276922489695181,0.05276922489695181
買超第5名分點前10天買張,0.05276902939249919,0.05276902939249919
賣超第8名分點前9天賣張,0.052765553275338224,0.052765553275338224
買超第5名分點前1天賣金額(千),0.052762673853934856,0.052762673853934856
買超第6名分點前2天賣張,0.0527464643200315,0.0527464643200315
買超第12名分點前3天買均張,0.052736941799710974,0.052736941799710974
買超第14名分點前1天賣金額(千),0.052730434991437716,0.052730434991437716
買超第4名分點前10天張增減,0.052729664624567046,0.052729664624567046
買超第8名分點前10天張增減,0.05271635934036763,0.05271635934036763
買超第10名分點前10天張增減,0.05271425870921144,0.05271425870921144
買超第6名分點前2天賣金額(千),0.05271245073998982,0.05271245073998982
買超第10名分點前1天賣金額(千),0.0526742258272574,0.0526742258272574
買超第8名分點前10天買張,0.052661630805197986,0.052661630805197986
賣超第10名分點前12天金額增減(千),-0.05265416031375205,0.05265416031375205
賣超第1名分點買均值(千),0.05264361044133711,0.05264361044133711
賣超第12名分點前8天賣均值(千),0.05262553965881817,0.05262553965881817
買超第11名分點前3天買均張,0.052613226078204435,0.052613226078204435
買超第1名分點前7天張增減,0.05260639479224988,0.05260639479224988
買超第10名分點前3天買均張,0.05260272043265968,0.05260272043265968
賣超第11名分點前7天賣均值(千),0.05259065487885002,0.05259065487885002
買超第3名分點前2天賣張,0.0525892280284851,0.0525892280284851
賣超第6名分點前12天金額增減(千),-0.052582672565904445,0.052582672565904445
賣超第2名分點前11天金額增減(千),-0.0525728705203815,0.0525728705203815
賣超第7名分點前12天金額增減(千),-0.052562539082115375,0.052562539082115375
賣超第7名分點前12天賣金額(千),0.052560567588220475,0.052560567588220475
買超第10名分點前12天買金額(千),0.05256002348655455,0.05256002348655455
賣超第4名分點前8天賣均值(千),0.05255597115674699,0.05255597115674699
買超第9名分點前12天買金額(千),0.052519919088080826,0.052519919088080826
賣超第2名分點前11天賣金額(千),0.0525119957077138,0.0525119957077138
買超第3名分點前2天賣金額(千),0.05250923189886081,0.05250923189886081
買超第7名分點前10天買張,0.05250831094457801,0.05250831094457801
買超第4名分點前10天買張,0.05250521096083055,0.05250521096083055
買超第10名分點前10天買張,0.05249395677519688,0.05249395677519688
買超第14名分點前11天買金額(千),0.05247316657618934,0.05247316657618934
賣超第3名分點前7天賣張,0.0524668513179657,0.0524668513179657
買超第9名分點前10天張增減,0.05246368028443068,0.05246368028443068
買超第15名分點前11天買金額(千),0.05245894262274699,0.05245894262274699
賣超第8名分點前12天金額增減(千),-0.0524577811125372,0.0524577811125372
買超第8名分點前1天賣均值(千),0.05245100576025259,0.05245100576025259
買超第14名分點賣均值(千),0.0524414443379005,0.0524414443379005
賣超第10名分點前12天賣金額(千),0.05243049289850275,0.05243049289850275
買超第15名分點前11天金額增減(千),0.05242353751537338,0.05242353751537338
賣超第14名分點前6天賣均值(千),0.05240288000509124,0.05240288000509124
買超第1名分點前12天金額增減(千),0.05239861902917294,0.05239861902917294
買超第1名分點前12天買金額(千),0.0523911438198105,0.0523911438198105
賣超第6名分點前9天張增減,-0.05239087399101444,0.05239087399101444
買超第11名分點賣均值(千),0.05238298130561303,0.05238298130561303
賣超第5名分點買均值(千),0.05237350769993258,0.05237350769993258
買超第14名分點前8天買均值(千),0.05236285083971979,0.05236285083971979
買超第1名分點前2天賣金額(千),0.05235336300990276,0.05235336300990276
賣超第8名分點前2天賣均張,0.05234934214131916,0.05234934214131916
賣超第13名分點前8天賣均值(千),0.052345422254234615,0.052345422254234615
買超第5名分點前2天賣金額(千),0.0523319370482287,0.0523319370482287
賣超第4名分點前12天金額增減(千),-0.05232420856861225,0.05232420856861225
賣超第1名分點前5天張增減,-0.05231415336786406,0.05231415336786406
賣超第6名分點前12天賣金額(千),0.052303781338351674,0.052303781338351674
賣超第8名分點前12天賣金額(千),0.05228974595533827,0.05228974595533827
買超第6名分點前6天買均值(千),0.052288045021716446,0.052288045021716446
賣超第5名分點前12天金額增減(千),-0.0522851276525968,0.0522851276525968
賣超第7名分點買金額(千),0.05227862642917428,0.05227862642917428
賣超第3名分點買均價,0.052272325457177665,0.052272325457177665
買超第14名分點前1天賣張,0.052269938961149995,0.052269938961149995
買超第5名分點前1天賣張,0.052267059276550086,0.052267059276550086
買超第12名分點前10天買張,0.05226404956399234,0.05226404956399234
買超第3名分點前10天張增減,0.052230697485962645,0.052230697485962645
賣超第9名分點前8天賣均值(千),0.052196937437468775,0.052196937437468775
賣超第3名分點前12天金額增減(千),-0.052162455837657815,0.052162455837657815
買超第11名分點前10天張增減,0.05214607733496753,0.05214607733496753
賣超第6名分點前9天賣張,0.05213837425829112,0.05213837425829112
賣超第2名分點買均價,0.052125184783669974,0.052125184783669974
買超第2名分點前1天賣均價,0.052121329662786646,0.052121329662786646
賣超第6名分點前2天賣均張,0.05210368047570461,0.05210368047570461
買超第2名分點前3天賣金額(千),0.052101674717965535,0.052101674717965535
賣超第5名分點前12天賣金額(千),0.052090577322918455,0.052090577322918455
賣超第11名分點前12天金額增減(千),-0.052087817658724625,0.052087817658724625
賣超第4名分點買均值(千),0.052081831062340565,0.052081831062340565
賣超第5名分點前9天賣張,0.052078690348323256,0.052078690348323256
賣超第5名分點前1天買金額(千),0.05207376691756712,0.05207376691756712
賣超第2名分點前4天賣均值(千),0.05206807339536071,0.05206807339536071
賣超第8名分點前1天買張,0.05206732757039591,0.05206732757039591
賣超第10名分點買金額(千),0.05205223909387756,0.05205223909387756
買超第11名分點賣均張,0.05204769369739156,0.05204769369739156
賣超第6名分點買張,0.052044225041267024,0.052044225041267024
買超第2名分點前10天買張,0.05204362497697148,0.05204362497697148
買超第4名分點前2天賣金額(千),0.05202392481245133,0.05202392481245133
買超第6名分點前1天賣均價,0.05200649642777465,0.05200649642777465
買超第7名分點前3天買均張,0.051989080861319995,0.051989080861319995
買超第5名分點前2天賣張,0.05198197930743977,0.05198197930743977
買超第3名分點前1天買均張,0.05197261448227108,0.05197261448227108
賣超第5名分點買均張,0.051968994109138654,0.051968994109138654
買超第11名分點前12天金額增減(千),0.051968725929432975,0.051968725929432975
賣超第15名分點前9天賣均值(千),0.051943290894652286,0.051943290894652286
買超第5名分點前2天買均張,0.05194198551559597,0.05194198551559597
賣超第4名分點前9天張增減,-0.051938993154393646,0.051938993154393646
賣超第9名分點前12天賣金額(千),0.05193365706576453,0.05193365706576453
賣超第7名分點前7天賣均值(千),0.051933353474438795,0.051933353474438795
賣超第1名分點前4天賣均值(千),0.05192088695123322,0.05192088695123322
買超第11名分點前2天賣金額(千),0.051916785112775136,0.051916785112775136
賣超第11名分點前3天賣均張,0.051903874409481875,0.051903874409481875
買超第8名分點前1天賣均張,0.05189001256653119,0.05189001256653119
買超第12名分點前7天買均值(千),0.05188549353118421,0.05188549353118421
賣超第6名分點前6天賣均值(千),0.05188211651947666,0.05188211651947666
季IFRS財報_營業利益成長率(%),0.05187608463828645,0.05187608463828645
買超第5名分點前7天買均值(千),0.05186588142429326,0.05186588142429326
買超第6名分點前7天買均值(千),0.051850223499554066,0.051850223499554066
買超第3名分點前10天買張,0.05182366485260297,0.05182366485260297
賣超第3名分點前1天買均價,0.05180011086048117,0.05180011086048117
賣超第15名分點前7天賣均值(千),0.05179980794587751,0.05179980794587751
賣超第3名分點前12天賣金額(千),0.051798352994501334,0.051798352994501334
賣超第5名分點前9天張增減,-0.0517936581318238,0.0517936581318238
賣超第1名分點前10天金額增減(千),-0.051788181214956985,0.051788181214956985
買超第2名分點前3天賣張,0.051784299637147084,0.051784299637147084
買超第4名分點前2天賣張,0.05178188917845192,0.05178188917845192
買超第6名分點前3天買均張,0.051781501963633195,0.051781501963633195
買超第3名分點前13天買金額(千),0.05176194147870254,0.05176194147870254
賣超第3名分點前8天賣均值(千),0.05175919175229086,0.05175919175229086
買超第2名分點前11天張增減,0.051759095401612595,0.051759095401612595
買超第5名分點前11天買張,0.05173782263940547,0.05173782263940547
賣超第13名分點前10天張增減,-0.05173215059962375,0.05173215059962375
買超第11名分點前10天買張,0.051726242063815556,0.051726242063815556
賣超第1名分點前2天買金額(千),0.05171315434313814,0.05171315434313814
買超第13名分點前10天買張,0.051707958995120075,0.051707958995120075
賣超第4名分點前12天賣金額(千),0.051704526612560434,0.051704526612560434
賣超第9名分點前3天賣均張,0.05170254594764948,0.05170254594764948
賣超第4名分點買均張,0.05169660698898863,0.05169660698898863
